longitude,latitude,SAUID,SAFIELD000,SAFIELD001,SAFIELD002,SAFIELD003,SAFIELD004,SAFIELD005,SAFIELD006,SAFIELD007,SAFIELD008,SAFIELD009,SAFIELD010
139.0723712,37.83791239,1886,両川小学校,酒屋町６８７番地１,025-280-2046,025-280-6751,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,南地区,屋内,江南区,389,937,41040
139.1000615,37.83398527,1889,荻川小学校,車場922番地１, , ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,秋葉,屋内,秋葉区,394,1667,51050
139.140912,37.80423048,1536,新津工業高等学校,新津東町１丁目12番９号,0250-22-3441,0250-22-8114,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,秋葉区,屋内,秋葉区,9326920,927,51320
139.1217573,37.83568011,1660,横越双葉保育園,木津５丁目５番10号,025-385-3837, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,横越地区,屋内,江南区,5549385,187,41520
139.1324564,37.83698018,1662,木津地域研修センター,木津２丁目３番28号,025-385-2915, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,横越地区,屋内,江南区,5549383,78,42010
139.1535085,37.82908376,1665,横越農村環境改善センター,沢海３丁目１番30号,025-385-4035, ,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,横越地区,屋内,江南区,5549380,414,41910
139.1434894,37.81722214,1723,新津Ｂ＆Ｇ海洋センター,七日町2186番地９,0250-23-4800,0250-23-4800,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,新津地区,屋内,秋葉区,5549312,641,51850
139.1387029,37.80281046,1724,新津地区勤労青少年ホーム,新津東町１丁目５番12号,0250-24-5320,0250-24-5320,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,新津地区,屋内,秋葉区,5549311,466,51930
139.1086881,37.83293842,1727,荻川コミュニティセンター,中野５丁目１番50号,0250-24-5776,0250-24-5776,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,新津地区,屋内,秋葉区,5549308,765,51410
139.120509,37.82857818,1729,結幼稚園,結160番地３,0250-22-1338,0250-22-2095,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,新津地区,屋内,秋葉区,5549306,278,51540
139.1422176,37.80195736,1730,新津地域学園,新津東町２丁目５番６号,0250-22-9666,0250-22-9616,避難所に指定しています。　・災害により住居を失った方を受入れ、保護するために市が指定した施設です。避難所開設は市の職員などが施設の安全を確認して行います。　・開設前に自主的に避難した場合は、市役所（電話228-1000）へご連絡をお願いします。,新津地区,屋内,秋葉区,5549305,757,51920
